crit,n_est,max_depth,max_feat,max_sampl,fs,accuracy
gini,50,6,0.75,0.5,8434,0.5969418960244648
gini,50,6,0.75,0.5,9434,0.6
gini,50,6,0.75,0.5,10434,0.5981651376146789
gini,50,6,0.75,0.5,11434,0.6003058103975535
gini,50,6,0.75,0.5,12434,0.6
gini,50,6,0.75,0.5,13434,0.599388379204893
gini,50,6,0.75,0.5,14434,0.6015290519877676
gini,50,6,0.75,0.5,15434,0.6003058103975535
gini,50,6,0.75,0.5,16434,0.5978593272171254
gini,50,6,0.75,0.5,17434,0.5990825688073395
gini,50,6,0.75,0.5,18434,0.6015290519877676
gini,50,6,0.75,0.5,19434,0.598776758409786
gini,50,6,0.75,0.5,20434,0.5996941896024465
gini,50,6,0.75,0.5,21434,0.5981651376146789
gini,50,6,0.75,0.75,5434,0.5981651376146789
gini,50,6,0.75,0.75,6434,0.5981651376146789
gini,50,6,0.75,0.75,7434,0.5990825688073395
gini,50,6,0.75,0.75,8434,0.5984709480122324
gini,50,6,0.75,0.75,9434,0.5990825688073395
gini,50,6,0.75,0.75,10434,0.5978593272171254
gini,50,6,0.75,0.75,11434,0.5996941896024465
gini,50,6,0.75,0.75,12434,0.5981651376146789
gini,50,6,0.75,0.75,13434,0.5996941896024465
gini,50,6,0.75,0.75,14434,0.6003058103975535
gini,50,6,0.75,0.75,15434,0.5972477064220183
gini,50,6,0.75,0.75,16434,0.6003058103975535
gini,50,6,0.75,0.75,17434,0.5996941896024465
gini,50,6,0.75,0.75,18434,0.5972477064220183
gini,50,6,0.75,0.75,19434,0.5966360856269113
gini,50,6,0.75,0.75,20434,0.6009174311926605
gini,50,6,0.75,0.75,21434,0.5972477064220183
gini,50,8,0.25,0.25,5434,0.6024464831804281
gini,50,8,0.25,0.25,6434,0.6021406727828746
gini,50,8,0.25,0.25,7434,0.6058103975535168
gini,50,8,0.25,0.25,8434,0.6021406727828746
gini,50,8,0.25,0.25,9434,0.600611620795107
gini,50,8,0.25,0.25,10434,0.6055045871559633
gini,50,8,0.25,0.25,11434,0.6042813455657492
gini,50,8,0.25,0.25,12434,0.6045871559633027
gini,50,8,0.25,0.25,13434,0.6015290519877676
gini,50,8,0.25,0.25,14434,0.6036697247706422
gini,50,8,0.25,0.25,15434,0.600611620795107
gini,50,8,0.25,0.25,16434,0.6055045871559633
gini,50,8,0.25,0.25,17434,0.5990825688073395
gini,50,8,0.25,0.25,18434,0.6033639143730887
gini,50,8,0.25,0.25,19434,0.6018348623853211
gini,50,8,0.25,0.25,20434,0.6012232415902141
gini,50,8,0.25,0.25,21434,0.6015290519877676
gini,50,8,0.25,0.5,5434,0.6058103975535168
gini,50,8,0.25,0.5,6434,0.6009174311926605
gini,50,8,0.25,0.5,7434,0.6003058103975535
gini,50,8,0.25,0.5,8434,0.6021406727828746
gini,50,8,0.25,0.5,9434,0.600611620795107
gini,50,8,0.25,0.5,10434,0.6051987767584098
gini,50,8,0.25,0.5,11434,0.6003058103975535
gini,50,8,0.25,0.5,12434,0.6030581039755352
gini,50,8,0.25,0.5,13434,0.6058103975535168
gini,50,8,0.25,0.5,14434,0.6036697247706422
gini,50,8,0.25,0.5,15434,0.6045871559633027
gini,50,8,0.25,0.5,16434,0.6064220183486239
gini,50,8,0.25,0.5,17434,0.6021406727828746
gini,50,8,0.25,0.5,18434,0.6015290519877676
gini,50,8,0.25,0.5,19434,0.6021406727828746
gini,50,8,0.25,0.5,20434,0.6
gini,50,8,0.25,0.5,21434,0.6033639143730887
gini,50,8,0.25,0.75,5434,0.6021406727828746
gini,50,8,0.25,0.75,6434,0.5996941896024465
gini,50,8,0.25,0.75,7434,0.6033639143730887
gini,50,8,0.25,0.75,8434,0.6024464831804281
gini,50,8,0.25,0.75,9434,0.6024464831804281
gini,50,8,0.25,0.75,10434,0.6061162079510704
gini,50,8,0.25,0.75,11434,0.6030581039755352
gini,50,8,0.25,0.75,12434,0.6012232415902141
gini,50,8,0.25,0.75,13434,0.6033639143730887
gini,50,8,0.25,0.75,14434,0.6042813455657492
gini,50,8,0.25,0.75,15434,0.6055045871559633
gini,50,8,0.25,0.75,16434,0.6030581039755352
gini,50,8,0.25,0.75,17434,0.6070336391437309
gini,50,8,0.25,0.75,18434,0.6045871559633027
gini,50,8,0.25,0.75,19434,0.6067278287461774
gini,50,8,0.25,0.75,20434,0.6036697247706422
gini,50,8,0.25,0.75,21434,0.6018348623853211
gini,50,8,0.5,0.25,5434,0.6039755351681957
gini,50,8,0.5,0.25,6434,0.6045871559633027
gini,50,8,0.5,0.25,7434,0.6027522935779817
gini,50,8,0.5,0.25,8434,0.6
gini,50,8,0.5,0.25,9434,0.6030581039755352
gini,50,8,0.5,0.25,10434,0.5996941896024465
gini,50,8,0.5,0.25,11434,0.6021406727828746
gini,50,8,0.5,0.25,12434,0.600611620795107
gini,50,8,0.5,0.25,13434,0.6051987767584098
gini,50,8,0.5,0.25,14434,0.6018348623853211
gini,50,8,0.5,0.25,15434,0.6045871559633027
gini,50,8,0.5,0.25,16434,0.6067278287461774
gini,50,8,0.5,0.25,17434,0.6064220183486239
gini,50,8,0.5,0.25,18434,0.6030581039755352
gini,50,8,0.5,0.25,19434,0.6051987767584098
gini,50,8,0.5,0.25,20434,0.6024464831804281
gini,50,8,0.5,0.25,21434,0.6030581039755352
gini,50,8,0.5,0.5,5434,0.6024464831804281
gini,50,8,0.5,0.5,6434,0.6036697247706422
gini,50,8,0.5,0.5,7434,0.6051987767584098
gini,50,8,0.5,0.5,8434,0.6051987767584098
gini,50,8,0.5,0.5,9434,0.6030581039755352
gini,50,8,0.5,0.5,10434,0.6030581039755352
gini,50,8,0.5,0.5,11434,0.6051987767584098
gini,50,8,0.5,0.5,12434,0.6024464831804281
gini,50,8,0.5,0.5,13434,0.6024464831804281
gini,50,8,0.5,0.5,14434,0.6003058103975535
gini,50,8,0.5,0.5,15434,0.6018348623853211
gini,50,8,0.5,0.5,16434,0.6048929663608563
gini,50,8,0.5,0.5,17434,0.6039755351681957
gini,50,8,0.5,0.5,18434,0.6048929663608563
gini,50,8,0.5,0.5,19434,0.6018348623853211
gini,50,8,0.5,0.5,20434,0.6012232415902141
gini,50,8,0.5,0.5,21434,0.6033639143730887
gini,50,8,0.5,0.75,5434,0.6021406727828746
gini,50,8,0.5,0.75,6434,0.6036697247706422
gini,50,8,0.5,0.75,7434,0.6027522935779817
gini,50,8,0.5,0.75,8434,0.6027522935779817
gini,50,8,0.5,0.75,9434,0.6061162079510704
gini,50,8,0.5,0.75,10434,0.6027522935779817
gini,50,8,0.5,0.75,11434,0.6015290519877676
gini,50,8,0.5,0.75,12434,0.600611620795107
gini,50,8,0.5,0.75,13434,0.6036697247706422
gini,50,8,0.5,0.75,14434,0.6030581039755352
gini,50,8,0.5,0.75,15434,0.6030581039755352
gini,50,8,0.5,0.75,16434,0.6021406727828746
gini,50,8,0.5,0.75,17434,0.6039755351681957
gini,50,8,0.5,0.75,18434,0.6033639143730887
gini,50,8,0.5,0.75,19434,0.6051987767584098
gini,50,8,0.5,0.75,20434,0.6021406727828746
gini,50,8,0.5,0.75,21434,0.6027522935779817
gini,50,8,0.75,0.25,5434,0.6027522935779817
gini,50,8,0.75,0.25,6434,0.6039755351681957
gini,50,8,0.75,0.25,7434,0.6097859327217126
gini,50,8,0.75,0.25,8434,0.6033639143730887
gini,50,8,0.75,0.25,9434,0.6
gini,50,8,0.75,0.25,10434,0.6045871559633027
gini,50,8,0.75,0.25,11434,0.6030581039755352
gini,50,8,0.75,0.25,12434,0.6042813455657492
gini,50,8,0.75,0.25,13434,0.6058103975535168
gini,50,8,0.75,0.25,14434,0.6015290519877676
gini,50,8,0.75,0.25,15434,0.6058103975535168
gini,50,8,0.75,0.25,16434,0.6058103975535168
gini,50,8,0.75,0.25,17434,0.6051987767584098
gini,50,8,0.75,0.25,18434,0.6009174311926605
gini,50,8,0.75,0.25,19434,0.6033639143730887
gini,50,8,0.75,0.25,20434,0.6015290519877676
gini,50,8,0.75,0.25,21434,0.6039755351681957
gini,50,8,0.75,0.5,5434,0.6015290519877676
gini,50,8,0.75,0.5,6434,0.6039755351681957
gini,50,8,0.75,0.5,7434,0.6024464831804281
gini,50,8,0.75,0.5,8434,0.6045871559633027
gini,50,8,0.75,0.5,9434,0.6018348623853211
gini,50,8,0.75,0.5,10434,0.6012232415902141
gini,50,8,0.75,0.5,11434,0.6042813455657492
gini,50,8,0.75,0.5,12434,0.6018348623853211
gini,50,8,0.75,0.5,13434,0.6055045871559633
gini,50,8,0.75,0.5,14434,0.6036697247706422
gini,50,8,0.75,0.5,15434,0.6036697247706422
gini,50,8,0.75,0.5,16434,0.6030581039755352
gini,50,8,0.75,0.5,17434,0.6039755351681957
gini,50,8,0.75,0.5,18434,0.6055045871559633
gini,50,8,0.75,0.5,19434,0.6021406727828746
gini,50,8,0.75,0.5,20434,0.6015290519877676
gini,50,8,0.75,0.5,21434,0.6024464831804281
gini,50,8,0.75,0.75,5434,0.6021406727828746
gini,50,8,0.75,0.75,6434,0.6045871559633027
gini,50,8,0.75,0.75,7434,0.6042813455657492
gini,50,8,0.75,0.75,8434,0.6015290519877676
gini,50,8,0.75,0.75,9434,0.6
gini,50,8,0.75,0.75,10434,0.6012232415902141
gini,50,8,0.75,0.75,11434,0.6012232415902141
gini,50,8,0.75,0.75,12434,0.6039755351681957
gini,50,8,0.75,0.75,13434,0.6042813455657492
gini,50,8,0.75,0.75,14434,0.6039755351681957
gini,50,8,0.75,0.75,15434,0.6055045871559633
gini,50,8,0.75,0.75,16434,0.6051987767584098
gini,50,8,0.75,0.75,17434,0.600611620795107
gini,50,8,0.75,0.75,18434,0.6027522935779817
gini,50,8,0.75,0.75,19434,0.6027522935779817
gini,50,8,0.75,0.75,20434,0.6012232415902141
gini,50,8,0.75,0.75,21434,0.6036697247706422
gini,50,10,0.25,0.25,5434,0.6070336391437309
gini,50,10,0.25,0.25,6434,0.6073394495412844
gini,50,10,0.25,0.25,7434,0.6036697247706422
gini,50,10,0.25,0.25,8434,0.6067278287461774
gini,50,10,0.25,0.25,9434,0.6110091743119266
gini,50,10,0.25,0.25,10434,0.6091743119266055
gini,50,10,0.25,0.25,11434,0.6061162079510704
gini,50,10,0.25,0.25,12434,0.6082568807339449
gini,50,10,0.25,0.25,13434,0.6030581039755352
gini,50,10,0.25,0.25,14434,0.6067278287461774
gini,50,10,0.25,0.25,15434,0.6070336391437309
gini,50,10,0.25,0.25,16434,0.6058103975535168
gini,50,10,0.25,0.25,17434,0.6079510703363914
gini,50,10,0.25,0.25,18434,0.6079510703363914
gini,50,10,0.25,0.25,19434,0.6067278287461774
gini,50,10,0.25,0.25,20434,0.6064220183486239
gini,50,10,0.25,0.25,21434,0.6067278287461774
gini,50,10,0.25,0.5,5434,0.6076452599388379
gini,50,10,0.25,0.5,6434,0.6058103975535168
gini,50,10,0.25,0.5,7434,0.6073394495412844
gini,50,10,0.25,0.5,8434,0.6030581039755352
gini,50,10,0.25,0.5,9434,0.6061162079510704
gini,50,10,0.25,0.5,10434,0.6051987767584098
gini,50,10,0.25,0.5,11434,0.6073394495412844
gini,50,10,0.25,0.5,12434,0.6070336391437309
gini,50,10,0.25,0.5,13434,0.6085626911314985
gini,50,10,0.25,0.5,14434,0.6055045871559633
gini,50,10,0.25,0.5,15434,0.6042813455657492
gini,50,10,0.25,0.5,16434,0.6051987767584098
gini,50,10,0.25,0.5,17434,0.6073394495412844
gini,50,10,0.25,0.5,18434,0.6067278287461774
gini,50,10,0.25,0.5,19434,0.608868501529052
gini,50,10,0.25,0.5,20434,0.608868501529052
gini,50,10,0.25,0.5,21434,0.6079510703363914
gini,50,10,0.25,0.75,5434,0.6045871559633027
gini,50,10,0.25,0.75,6434,0.6051987767584098
gini,50,10,0.25,0.75,7434,0.6091743119266055
gini,50,10,0.25,0.75,8434,0.6058103975535168
gini,50,10,0.25,0.75,9434,0.6091743119266055
gini,50,10,0.25,0.75,10434,0.6085626911314985
gini,50,10,0.25,0.75,11434,0.6091743119266055
gini,50,10,0.25,0.75,12434,0.6079510703363914
gini,50,10,0.25,0.75,13434,0.6076452599388379
gini,50,10,0.25,0.75,14434,0.6064220183486239
gini,50,10,0.25,0.75,15434,0.608868501529052
gini,50,10,0.25,0.75,16434,0.6051987767584098
gini,50,10,0.25,0.75,17434,0.6128440366972477
gini,50,10,0.25,0.75,18434,0.6079510703363914
gini,50,10,0.25,0.75,19434,0.6097859327217126
gini,50,10,0.25,0.75,20434,0.6064220183486239
gini,50,10,0.25,0.75,21434,0.6097859327217126
gini,50,10,0.5,0.25,5434,0.6149847094801223
gini,50,10,0.5,0.25,6434,0.6033639143730887
gini,50,10,0.5,0.25,7434,0.6091743119266055
gini,50,10,0.5,0.25,8434,0.6073394495412844
gini,50,10,0.5,0.25,9434,0.6058103975535168
gini,50,10,0.5,0.25,10434,0.6082568807339449
gini,50,10,0.5,0.25,11434,0.6018348623853211
gini,50,10,0.5,0.25,12434,0.6042813455657492
gini,50,10,0.5,0.25,13434,0.6076452599388379
gini,50,10,0.5,0.25,14434,0.6091743119266055
gini,50,10,0.5,0.25,15434,0.6058103975535168
gini,50,10,0.5,0.25,16434,0.6030581039755352
gini,50,10,0.5,0.25,17434,0.6064220183486239
gini,50,10,0.5,0.25,18434,0.6067278287461774
gini,50,10,0.5,0.25,19434,0.6039755351681957
gini,50,10,0.5,0.25,20434,0.6073394495412844
gini,50,10,0.5,0.25,21434,0.6125382262996942
gini,50,10,0.5,0.5,5434,0.608868501529052
gini,50,10,0.5,0.5,6434,0.6085626911314985
gini,50,10,0.5,0.5,7434,0.6064220183486239
gini,50,10,0.5,0.5,8434,0.6064220183486239
gini,50,10,0.5,0.5,9434,0.6048929663608563
gini,50,10,0.5,0.5,10434,0.608868501529052
gini,50,10,0.5,0.5,11434,0.6079510703363914
gini,50,10,0.5,0.5,12434,0.6055045871559633
gini,50,10,0.5,0.5,13434,0.6082568807339449
gini,50,10,0.5,0.5,14434,0.6045871559633027
gini,50,10,0.5,0.5,15434,0.6051987767584098
gini,50,10,0.5,0.5,16434,0.6048929663608563
gini,50,10,0.5,0.5,17434,0.6051987767584098
gini,50,10,0.5,0.5,18434,0.6067278287461774
gini,50,10,0.5,0.5,19434,0.6061162079510704
gini,50,10,0.5,0.5,20434,0.608868501529052
gini,50,10,0.5,0.5,21434,0.6076452599388379
gini,50,10,0.5,0.75,5434,0.6076452599388379
gini,50,10,0.5,0.75,6434,0.6067278287461774
gini,50,10,0.5,0.75,7434,0.6107033639143731
gini,50,10,0.5,0.75,8434,0.6079510703363914
gini,50,10,0.5,0.75,9434,0.6061162079510704
gini,50,10,0.5,0.75,10434,0.6058103975535168
gini,50,10,0.5,0.75,11434,0.6073394495412844
gini,50,10,0.5,0.75,12434,0.6073394495412844
gini,50,10,0.5,0.75,13434,0.6033639143730887
gini,50,10,0.5,0.75,14434,0.6091743119266055
gini,50,10,0.5,0.75,15434,0.608868501529052
gini,50,10,0.5,0.75,16434,0.6051987767584098
gini,50,10,0.5,0.75,17434,0.6036697247706422
gini,50,10,0.5,0.75,18434,0.6076452599388379
gini,50,10,0.5,0.75,19434,0.6048929663608563
gini,50,10,0.5,0.75,20434,0.6055045871559633
gini,50,10,0.5,0.75,21434,0.6058103975535168
gini,50,10,0.75,0.25,5434,0.6048929663608563
gini,50,10,0.75,0.25,6434,0.6045871559633027
gini,50,10,0.75,0.25,7434,0.6067278287461774
gini,50,10,0.75,0.25,8434,0.6039755351681957
gini,50,10,0.75,0.25,9434,0.6033639143730887
gini,50,10,0.75,0.25,10434,0.6070336391437309
gini,50,10,0.75,0.25,11434,0.6113149847094801
gini,50,10,0.75,0.25,12434,0.6076452599388379
gini,50,10,0.75,0.25,13434,0.6070336391437309
gini,50,10,0.75,0.25,14434,0.6033639143730887
gini,50,10,0.75,0.25,15434,0.6061162079510704
gini,50,10,0.75,0.25,16434,0.6097859327217126
gini,50,10,0.75,0.25,17434,0.6048929663608563
gini,50,10,0.75,0.25,18434,0.6070336391437309
gini,50,10,0.75,0.25,19434,0.6076452599388379
gini,50,10,0.75,0.25,20434,0.6076452599388379
gini,50,10,0.75,0.25,21434,0.6036697247706422
gini,50,10,0.75,0.5,5434,0.6030581039755352
gini,50,10,0.75,0.5,6434,0.6055045871559633
gini,50,10,0.75,0.5,7434,0.608868501529052
gini,50,10,0.75,0.5,8434,0.6119266055045871
gini,50,10,0.75,0.5,9434,0.6051987767584098
gini,50,10,0.75,0.5,10434,0.6033639143730887
gini,50,10,0.75,0.5,11434,0.6073394495412844
gini,50,10,0.75,0.5,12434,0.6079510703363914
gini,50,10,0.75,0.5,13434,0.6079510703363914
gini,50,10,0.75,0.5,14434,0.608868501529052
gini,50,10,0.75,0.5,15434,0.6070336391437309
gini,50,10,0.75,0.5,16434,0.6067278287461774
gini,50,10,0.75,0.5,17434,0.6070336391437309
gini,50,10,0.75,0.5,18434,0.6048929663608563
gini,50,10,0.75,0.5,19434,0.6085626911314985
gini,50,10,0.75,0.5,20434,0.6079510703363914
gini,50,10,0.75,0.5,21434,0.6079510703363914
gini,50,10,0.75,0.75,5434,0.6051987767584098
gini,50,10,0.75,0.75,6434,0.6064220183486239
gini,50,10,0.75,0.75,7434,0.6067278287461774
gini,50,10,0.75,0.75,8434,0.6070336391437309
gini,50,10,0.75,0.75,9434,0.6085626911314985
gini,50,10,0.75,0.75,10434,0.6051987767584098
gini,50,10,0.75,0.75,11434,0.6064220183486239
gini,50,10,0.75,0.75,12434,0.6055045871559633
gini,50,10,0.75,0.75,13434,0.6039755351681957
gini,50,10,0.75,0.75,14434,0.6055045871559633
gini,50,10,0.75,0.75,15434,0.6064220183486239
gini,50,10,0.75,0.75,16434,0.6073394495412844
gini,50,10,0.75,0.75,17434,0.6045871559633027
gini,50,10,0.75,0.75,18434,0.6064220183486239
gini,50,10,0.75,0.75,19434,0.6045871559633027
gini,50,10,0.75,0.75,20434,0.6045871559633027
gini,50,10,0.75,0.75,21434,0.6064220183486239
gini,100,4,0.25,0.25,5434,0.5886850152905199
gini,100,4,0.25,0.25,6434,0.5896024464831804
gini,100,4,0.25,0.25,7434,0.5896024464831804
gini,100,4,0.25,0.25,8434,0.5908256880733945
gini,100,4,0.25,0.25,9434,0.5908256880733945
gini,100,4,0.25,0.25,10434,0.5902140672782875
gini,100,4,0.25,0.25,11434,0.5896024464831804
gini,100,4,0.25,0.25,12434,0.5871559633027523
gini,100,4,0.25,0.25,13434,0.5868501529051988
gini,100,4,0.25,0.25,14434,0.5908256880733945
gini,100,4,0.25,0.25,15434,0.591743119266055
gini,100,4,0.25,0.25,16434,0.5886850152905199
gini,100,4,0.25,0.25,17434,0.5859327217125382
gini,100,4,0.25,0.25,18434,0.5859327217125382
gini,100,4,0.25,0.25,19434,0.5877675840978593
gini,100,4,0.25,0.25,20434,0.5889908256880734
gini,100,4,0.25,0.25,21434,0.5868501529051988
gini,100,4,0.25,0.5,5434,0.5902140672782875
gini,100,4,0.25,0.5,6434,0.5889908256880734
gini,100,4,0.25,0.5,7434,0.591131498470948
gini,100,4,0.25,0.5,8434,0.591131498470948
gini,100,4,0.25,0.5,9434,0.5889908256880734
gini,100,4,0.25,0.5,10434,0.5896024464831804
gini,100,4,0.25,0.5,11434,0.5923547400611621
gini,100,4,0.25,0.5,12434,0.5892966360856269
gini,100,4,0.25,0.5,13434,0.5899082568807339
gini,100,4,0.25,0.5,14434,0.5896024464831804
gini,100,4,0.25,0.5,15434,0.5902140672782875
gini,100,4,0.25,0.5,16434,0.5880733944954128
gini,100,4,0.25,0.5,17434,0.590519877675841
gini,100,4,0.25,0.5,18434,0.591131498470948
gini,100,4,0.25,0.5,19434,0.5908256880733945
gini,100,4,0.25,0.5,20434,0.5899082568807339
gini,100,4,0.25,0.5,21434,0.5908256880733945
gini,100,4,0.25,0.75,5434,0.5914373088685015
gini,100,4,0.25,0.75,6434,0.5902140672782875
gini,100,4,0.25,0.75,7434,0.5902140672782875
gini,100,4,0.25,0.75,8434,0.5914373088685015
gini,100,4,0.25,0.75,9434,0.590519877675841
gini,100,4,0.25,0.75,10434,0.5932721712538226
gini,100,4,0.25,0.75,11434,0.5923547400611621
gini,100,4,0.25,0.75,12434,0.5902140672782875
gini,100,4,0.25,0.75,13434,0.5908256880733945
gini,100,4,0.25,0.75,14434,0.5892966360856269
gini,100,4,0.25,0.75,15434,0.591131498470948
gini,100,4,0.25,0.75,16434,0.591743119266055
gini,100,4,0.25,0.75,17434,0.590519877675841
gini,100,4,0.25,0.75,18434,0.5892966360856269
gini,100,4,0.25,0.75,19434,0.5899082568807339
gini,100,4,0.25,0.75,20434,0.5923547400611621
gini,100,4,0.25,0.75,21434,0.5920489296636086
gini,100,4,0.5,0.25,5434,0.5941896024464832
gini,100,4,0.5,0.25,6434,0.5935779816513761
gini,100,4,0.5,0.25,7434,0.5941896024464832
gini,100,4,0.5,0.25,8434,0.591131498470948
gini,100,4,0.5,0.25,9434,0.5920489296636086
gini,100,4,0.5,0.25,10434,0.5929663608562691
gini,100,4,0.5,0.25,11434,0.5944954128440367
gini,100,4,0.5,0.25,12434,0.5941896024464832
gini,100,4,0.5,0.25,13434,0.5938837920489297
gini,100,4,0.5,0.25,14434,0.5935779816513761
gini,100,4,0.5,0.25,15434,0.5966360856269113
gini,100,4,0.5,0.25,16434,0.5926605504587156
gini,100,4,0.5,0.25,17434,0.5954128440366973
gini,100,4,0.5,0.25,18434,0.5951070336391437
gini,100,4,0.5,0.25,19434,0.5935779816513761
gini,100,4,0.5,0.25,20434,0.5932721712538226
gini,100,4,0.5,0.25,21434,0.5935779816513761
gini,100,4,0.5,0.5,5434,0.5935779816513761
gini,100,4,0.5,0.5,6434,0.5941896024464832
gini,100,4,0.5,0.5,7434,0.5951070336391437
gini,100,4,0.5,0.5,8434,0.5935779816513761
gini,100,4,0.5,0.5,9434,0.5954128440366973
gini,100,4,0.5,0.5,10434,0.5938837920489297
gini,100,4,0.5,0.5,11434,0.5923547400611621
gini,100,4,0.5,0.5,12434,0.5963302752293578
gini,100,4,0.5,0.5,13434,0.5969418960244648
gini,100,4,0.5,0.5,14434,0.5963302752293578
gini,100,4,0.5,0.5,15434,0.5951070336391437
gini,100,4,0.5,0.5,16434,0.5954128440366973
gini,100,4,0.5,0.5,17434,0.5954128440366973
gini,100,4,0.5,0.5,18434,0.5963302752293578
gini,100,4,0.5,0.5,19434,0.5941896024464832
gini,100,4,0.5,0.5,20434,0.5951070336391437
gini,100,4,0.5,0.5,21434,0.5941896024464832
gini,100,4,0.5,0.75,5434,0.5966360856269113
gini,100,4,0.5,0.75,6434,0.5957186544342508
gini,100,4,0.5,0.75,7434,0.5966360856269113
gini,100,4,0.5,0.75,8434,0.5954128440366973
gini,100,4,0.5,0.75,9434,0.5941896024464832
gini,100,4,0.5,0.75,10434,0.5951070336391437
gini,100,4,0.5,0.75,11434,0.5944954128440367
gini,100,4,0.5,0.75,12434,0.5954128440366973
gini,100,4,0.5,0.75,13434,0.5975535168195719
gini,100,4,0.5,0.75,14434,0.5941896024464832
gini,100,4,0.5,0.75,15434,0.5941896024464832
gini,100,4,0.5,0.75,16434,0.5957186544342508
gini,100,4,0.5,0.75,17434,0.5963302752293578
gini,100,4,0.5,0.75,18434,0.5954128440366973
gini,100,4,0.5,0.75,19434,0.5944954128440367
gini,100,4,0.5,0.75,20434,0.5960244648318043
gini,100,4,0.5,0.75,21434,0.5960244648318043
gini,100,4,0.75,0.25,5434,0.5963302752293578
gini,100,4,0.75,0.25,6434,0.5935779816513761
gini,100,4,0.75,0.25,7434,0.5960244648318043
gini,100,4,0.75,0.25,8434,0.5951070336391437
gini,100,4,0.75,0.25,9434,0.5951070336391437
gini,100,4,0.75,0.25,10434,0.5926605504587156
gini,100,4,0.75,0.25,11434,0.5951070336391437
gini,100,4,0.75,0.25,12434,0.5944954128440367
gini,100,4,0.75,0.25,13434,0.5957186544342508
gini,100,4,0.75,0.25,14434,0.5957186544342508
gini,100,4,0.75,0.25,15434,0.5941896024464832
gini,100,4,0.75,0.25,16434,0.5951070336391437
gini,100,4,0.75,0.25,17434,0.5957186544342508
gini,100,4,0.75,0.25,18434,0.5929663608562691
gini,100,4,0.75,0.25,19434,0.5966360856269113
gini,100,4,0.75,0.25,20434,0.5932721712538226
gini,100,4,0.75,0.25,21434,0.5951070336391437
gini,100,4,0.75,0.5,5434,0.5963302752293578
gini,100,4,0.75,0.5,6434,0.5941896024464832
gini,100,4,0.75,0.5,7434,0.5944954128440367
gini,100,4,0.75,0.5,8434,0.5957186544342508
gini,100,4,0.75,0.5,9434,0.5963302752293578
gini,100,4,0.75,0.5,10434,0.5929663608562691
gini,100,4,0.75,0.5,11434,0.5954128440366973
gini,100,4,0.75,0.5,12434,0.5951070336391437
gini,100,4,0.75,0.5,13434,0.5948012232415902
gini,100,4,0.75,0.5,14434,0.5963302752293578
gini,100,4,0.75,0.5,15434,0.5929663608562691
gini,100,4,0.75,0.5,16434,0.5960244648318043
gini,100,4,0.75,0.5,17434,0.5948012232415902
gini,100,4,0.75,0.5,18434,0.5948012232415902
gini,100,4,0.75,0.5,19434,0.5951070336391437
gini,100,4,0.75,0.5,20434,0.5975535168195719
gini,100,4,0.75,0.5,21434,0.5948012232415902
gini,100,4,0.75,0.75,5434,0.5954128440366973
gini,100,4,0.75,0.75,6434,0.5944954128440367
gini,100,4,0.75,0.75,7434,0.5935779816513761
gini,100,4,0.75,0.75,8434,0.5935779816513761
gini,100,4,0.75,0.75,9434,0.5948012232415902
gini,100,4,0.75,0.75,10434,0.5941896024464832
gini,100,4,0.75,0.75,11434,0.5944954128440367
gini,100,4,0.75,0.75,12434,0.5960244648318043
gini,100,4,0.75,0.75,13434,0.5960244648318043
gini,100,4,0.75,0.75,14434,0.5944954128440367
gini,100,4,0.75,0.75,15434,0.5957186544342508
gini,100,4,0.75,0.75,16434,0.5941896024464832
gini,100,4,0.75,0.75,17434,0.5948012232415902
gini,100,4,0.75,0.75,18434,0.5954128440366973
gini,100,4,0.75,0.75,19434,0.5960244648318043
gini,100,4,0.75,0.75,20434,0.5957186544342508
gini,100,4,0.75,0.75,21434,0.5960244648318043
gini,100,6,0.25,0.25,5434,0.5990825688073395
gini,100,6,0.25,0.25,6434,0.5981651376146789
gini,100,6,0.25,0.25,7434,0.5981651376146789
gini,100,6,0.25,0.25,8434,0.5954128440366973
gini,100,6,0.25,0.25,9434,0.5960244648318043
gini,100,6,0.25,0.25,10434,0.5957186544342508
gini,100,6,0.25,0.25,11434,0.5960244648318043
gini,100,6,0.25,0.25,12434,0.5954128440366973
gini,100,6,0.25,0.25,13434,0.5969418960244648
gini,100,6,0.25,0.25,14434,0.5960244648318043
gini,100,6,0.25,0.25,15434,0.5951070336391437
gini,100,6,0.25,0.25,16434,0.5960244648318043
gini,100,6,0.25,0.25,17434,0.600611620795107
gini,100,6,0.25,0.25,18434,0.5969418960244648
gini,100,6,0.25,0.25,19434,0.5951070336391437
gini,100,6,0.25,0.25,20434,0.5972477064220183
gini,100,6,0.25,0.25,21434,0.5938837920489297
gini,100,6,0.25,0.5,5434,0.5996941896024465
gini,100,6,0.25,0.5,6434,0.5981651376146789
gini,100,6,0.25,0.5,7434,0.5951070336391437
gini,100,6,0.25,0.5,8434,0.5981651376146789
gini,100,6,0.25,0.5,9434,0.599388379204893
gini,100,6,0.25,0.5,10434,0.5966360856269113
gini,100,6,0.25,0.5,11434,0.6
gini,100,6,0.25,0.5,12434,0.6009174311926605
gini,100,6,0.25,0.5,13434,0.5978593272171254
gini,100,6,0.25,0.5,14434,0.5996941896024465
gini,100,6,0.25,0.5,15434,0.5954128440366973
gini,100,6,0.25,0.5,16434,0.6009174311926605
